time,roll,pitch,yaw
3.680000,90.000000,-49.051522,0.000000
3.700000,90.000000,-49.099652,0.000000
3.720000,90.000000,-49.147731,0.000000
3.740000,90.000000,-49.195752,0.000000
3.760000,90.000000,-49.243708,-0.000000
3.780000,90.000000,-49.291591,0.000000
3.800000,90.000000,-49.339395,0.000000
3.820000,90.000000,-49.387111,0.000000
3.840000,90.000000,-49.434734,0.000000
3.860000,90.000000,-49.482258,0.000000
3.880000,90.000000,-49.529674,-0.000000
3.900000,90.000000,-49.576978,0.000000
3.920000,90.000000,-49.624162,0.000000
3.940000,90.000000,-49.671222,0.000000
3.960000,90.000000,-49.718151,0.000000
3.980000,90.000000,-49.764944,0.000000
4.000000,90.000000,-49.811594,-0.000000
4.020000,90.000000,-49.858097,0.000000
4.040000,90.000000,-49.904448,0.000000
4.060000,90.000000,-49.950641,0.000000
4.080000,90.000000,-49.996672,0.000000
4.100000,90.000000,-50.042536,0.000000
4.120000,90.000000,-50.088229,0.000000
4.140000,90.000000,-50.133746,0.000000
4.160000,90.000000,-50.179083,0.000000
4.180000,90.000000,-50.224236,0.000000
4.200000,90.000000,-50.269201,0.000000
4.220000,90.000000,-50.313974,0.000000
4.240000,90.000000,-50.358553,0.000000
4.260000,90.000000,-50.402933,-0.000000
4.280000,90.000000,-50.447111,0.000000
4.300000,90.000000,-50.491085,-0.000000
4.320000,90.000000,-50.534851,-0.000000
4.340000,90.000000,-50.578406,0.000000
4.360000,90.000000,-50.621749,0.000000
4.380000,90.000000,-50.664876,0.000000
4.400000,90.000000,-50.707786,0.000000
4.420000,90.000000,-50.750475,0.000000
4.440000,90.000000,-50.792942,0.000000
4.460000,90.000000,-50.835186,0.000000
4.480000,90.000000,-50.877204,0.000000
4.500000,90.000000,-50.918995,0.000000
4.520000,90.000000,-50.960556,-0.000000
4.540000,90.000000,-51.001888,0.000000
4.560000,90.000000,-51.042988,0.000000
4.580000,90.000000,-51.083856,0.000000
4.600000,90.000000,-51.124490,0.000000
4.620000,90.000000,-51.164889,0.000000
4.640000,90.000000,-51.205053,-0.000000
4.660000,90.000000,-51.244982,0.000000
4.680000,90.000000,-51.284673,0.000000
4.700000,90.000000,-51.324127,0.000000
4.720000,90.000000,-51.363344,0.000000
4.740000,90.000000,-51.402323,0.000000
4.760000,90.000000,-51.441064,0.000000
4.780000,90.000000,-51.479567,0.000000
4.800000,90.000000,-51.517831,-0.000000
4.820000,90.000000,-51.555857,0.000000
4.840000,90.000000,-51.593646,0.000000
4.860000,90.000000,-51.631196,0.000000
4.880000,90.000000,-51.668509,0.000000
4.900000,90.000000,-51.705585,-0.000000
4.920000,90.000000,-51.742423,0.000000
4.940000,90.000000,-51.779026,0.000000
4.960000,90.000000,-51.815392,0.000000
4.980000,90.000000,-51.851523,0.000000
5.000000,90.000000,-51.887420,0.000000
5.020000,90.000000,-51.923082,0.000000
5.040000,90.000000,-51.958511,0.000000
5.060000,90.000000,-51.993708,0.000000
5.080000,90.000000,-52.028673,0.000000
5.100000,90.000000,-52.063407,0.000000
5.120000,90.000000,-52.097911,0.000000
5.140000,90.000000,-52.132187,0.000000
